neighborhood,year,month_number,permits_count,total_construction_value,avg_construction_value,n_properties,avg_assessed_value
KESWICK,2024,9,63,10662697.0,209072.49019607843,3635.0,610184.8693259972
KESWICK,2024,10,88,19393250.0,265660.9589041096,3635.0,610184.8693259972
KESWICK,2024,11,53,10824750.0,300687.5,3635.0,610184.8693259972
KESWICK,2024,12,33,8086000.0,260838.70967741936,3635.0,610184.8693259972
KESWICK,2025,1,50,11521500.0,288037.5,3635.0,610184.8693259972
KESWICK,2025,2,76,14215750.0,233045.0819672131,3635.0,610184.8693259972
KESWICK,2025,3,71,13337875.0,229963.3620689655,3635.0,610184.8693259972
KESWICK,2025,4,71,14754275.0,250072.45762711865,3635.0,610184.8693259972
KESWICK,2025,5,61,13439250.0,244350.0,3635.0,610184.8693259972
KESWICK,2025,6,87,17624750.0,255431.15942028986,3635.0,610184.8693259972
KESWICK,2025,7,64,11123234.0,247182.97777777776,3635.0,610184.8693259972
KESWICK,2025,8,49,6024250.0,188257.8125,3635.0,610184.8693259972
KESWICK,2025,9,45,6087669.0,217416.75,3635.0,610184.8693259972
KESWICK,2025,10,45,6913225.0,203330.14705882352,3635.0,610184.8693259972
KESWICK,2025,11,27,6646216.0,288965.9130434783,3635.0,610184.8693259972
KESWICK,2025,12,9,7180250.0,897531.25,3635.0,610184.8693259972
KESWICK AREA,2019,5,1,4554.0,4554.0,,
KILDARE,2019,3,2,75000.0,37500.0,988.0,386071.8623481781
KILDARE,2019,5,1,2500.0,2500.0,988.0,386071.8623481781
KILDARE,2019,6,3,1200000.0,600000.0,988.0,386071.8623481781
KILDARE,2019,8,3,500.0,250.0,988.0,386071.8623481781
KILDARE,2019,9,2,165000.0,82500.0,988.0,386071.8623481781
KILDARE,2019,11,1,5000.0,5000.0,988.0,386071.8623481781
KILDARE,2019,12,1,90000.0,90000.0,988.0,386071.8623481781
KILDARE,2020,1,2,5000.0,5000.0,988.0,386071.8623481781
KILDARE,2020,3,1,0.0,,988.0,386071.8623481781
KILDARE,2020,5,1,100000.0,100000.0,988.0,386071.8623481781
KILDARE,2020,6,1,0.0,0.0,988.0,386071.8623481781
KILDARE,2020,9,3,10000.0,10000.0,988.0,386071.8623481781
KILDARE,2020,10,1,12000.0,12000.0,988.0,386071.8623481781
KILDARE,2020,11,2,59550.0,29775.0,988.0,386071.8623481781
KILDARE,2021,3,1,180000.0,180000.0,988.0,386071.8623481781
KILDARE,2021,4,2,5154.0,2577.0,988.0,386071.8623481781
KILDARE,2021,5,1,250000.0,250000.0,988.0,386071.8623481781
KILDARE,2021,8,1,50000.0,50000.0,988.0,386071.8623481781
KILDARE,2021,10,1,30000.0,30000.0,988.0,386071.8623481781
KILDARE,2021,11,2,33000.0,16500.0,988.0,386071.8623481781
KILDARE,2021,12,1,50000.0,50000.0,988.0,386071.8623481781
KILDARE,2022,1,1,10000.0,10000.0,988.0,386071.8623481781
KILDARE,2022,3,2,1500000.0,1500000.0,988.0,386071.8623481781
KILDARE,2022,5,1,30000.0,30000.0,988.0,386071.8623481781
KILDARE,2022,6,3,747188.0,249062.66666666666,988.0,386071.8623481781
KILDARE,2022,7,1,350000.0,350000.0,988.0,386071.8623481781
KILDARE,2022,10,2,2200000.0,2200000.0,988.0,386071.8623481781
KILDARE,2022,11,1,350000.0,350000.0,988.0,386071.8623481781
KILDARE,2023,3,1,10000.0,10000.0,988.0,386071.8623481781
KILDARE,2023,4,1,0.0,,988.0,386071.8623481781
KILDARE,2023,5,2,0.0,0.0,988.0,386071.8623481781
KILDARE,2023,6,3,20000.0,20000.0,988.0,386071.8623481781
KILDARE,2023,8,4,400000.0,200000.0,988.0,386071.8623481781
KILDARE,2023,10,2,1964000.0,982000.0,988.0,386071.8623481781
KILDARE,2023,11,1,0.0,,988.0,386071.8623481781
KILDARE,2023,12,1,20000.0,20000.0,988.0,386071.8623481781
KILDARE,2024,1,1,20000.0,20000.0,988.0,386071.8623481781
KILDARE,2024,2,2,15000.0,15000.0,988.0,386071.8623481781
KILDARE,2024,3,2,0.0,,988.0,386071.8623481781
KILDARE,2024,4,3,51000.0,25500.0,988.0,386071.8623481781
KILDARE,2024,5,1,50000.0,50000.0,988.0,386071.8623481781
KILDARE,2024,6,1,6000.0,6000.0,988.0,386071.8623481781
KILDARE,2024,8,1,262912.0,262912.0,988.0,386071.8623481781
KILDARE,2024,9,2,0.0,,988.0,386071.8623481781
KILDARE,2024,10,1,0.0,,988.0,386071.8623481781
KILDARE,2024,11,1,0.0,,988.0,386071.8623481781
KILDARE,2025,3,1,0.0,,988.0,386071.8623481781
KILDARE,2025,4,1,60000.0,60000.0,988.0,386071.8623481781
KILDARE,2025,6,1,0.0,,988.0,386071.8623481781
KILDARE,2025,7,2,52503.0,26251.5,988.0,386071.8623481781
KILDARE,2025,8,1,130960.0,130960.0,988.0,386071.8623481781
KILDARE,2025,9,1,100000.0,100000.0,988.0,386071.8623481781
KILKENNY,2019,2,1,10000.0,10000.0,1657.0,444579.0585395293
KILKENNY,2019,4,2,2000000.0,2000000.0,1657.0,444579.0585395293
KILKENNY,2019,6,3,10000.0,10000.0,1657.0,444579.0585395293
KILKENNY,2019,7,3,273600.0,273600.0,1657.0,444579.0585395293
KILKENNY,2019,8,1,380163.0,380163.0,1657.0,444579.0585395293
KILKENNY,2019,9,2,6000.0,6000.0,1657.0,444579.0585395293
KILKENNY,2019,10,1,0.0,,1657.0,444579.0585395293
KILKENNY,2019,11,7,455340.0,91068.0,1657.0,444579.0585395293
KILKENNY,2020,4,1,10000.0,10000.0,1657.0,444579.0585395293
KILKENNY,2020,5,2,95000.0,47500.0,1657.0,444579.0585395293
KILKENNY,2020,7,1,0.0,,1657.0,444579.0585395293
KILKENNY,2020,8,4,114350.0,28587.5,1657.0,444579.0585395293
KILKENNY,2020,12,2,12100.0,6050.0,1657.0,444579.0585395293
KILKENNY,2021,1,2,18000.0,9000.0,1657.0,444579.0585395293
KILKENNY,2021,2,2,30000.0,15000.0,1657.0,444579.0585395293
KILKENNY,2021,3,1,10000.0,10000.0,1657.0,444579.0585395293
KILKENNY,2021,4,1,60000.0,60000.0,1657.0,444579.0585395293
KILKENNY,2021,8,4,44500.0,14833.333333333334,1657.0,444579.0585395293
KILKENNY,2021,9,2,50000.0,50000.0,1657.0,444579.0585395293
KILKENNY,2021,11,1,100000.0,100000.0,1657.0,444579.0585395293
KILKENNY,2021,12,3,53300.0,17766.666666666668,1657.0,444579.0585395293
KILKENNY,2022,3,1,450000.0,450000.0,1657.0,444579.0585395293
KILKENNY,2022,5,2,110000.0,55000.0,1657.0,444579.0585395293
KILKENNY,2022,6,5,125000.0,62500.0,1657.0,444579.0585395293
KILKENNY,2022,8,4,55120.0,18373.333333333332,1657.0,444579.0585395293
KILKENNY,2022,11,2,868150.0,868150.0,1657.0,444579.0585395293
KILKENNY,2022,12,1,0.0,0.0,1657.0,444579.0585395293
KILKENNY,2023,1,1,14000.0,14000.0,1657.0,444579.0585395293
KILKENNY,2023,5,2,49990.0,49990.0,1657.0,444579.0585395293
KILKENNY,2023,7,3,25250.0,12625.0,1657.0,444579.0585395293
KILKENNY,2023,8,3,238000.0,79333.33333333333,1657.0,444579.0585395293
KILKENNY,2023,9,2,0.0,,1657.0,444579.0585395293
KILKENNY,2023,10,1,45500.0,45500.0,1657.0,444579.0585395293
KILKENNY,2023,11,3,2000.0,1000.0,1657.0,444579.0585395293
KILKENNY,2023,12,1,0.0,,1657.0,444579.0585395293
KILKENNY,2024,1,3,6000.0,6000.0,1657.0,444579.0585395293
KILKENNY,2024,2,2,0.0,0.0,1657.0,444579.0585395293
KILKENNY,2024,4,2,0.0,,1657.0,444579.0585395293
KILKENNY,2024,6,5,142500.0,47500.0,1657.0,444579.0585395293
KILKENNY,2024,8,2,0.0,,1657.0,444579.0585395293
KILKENNY,2024,9,3,50000.0,25000.0,1657.0,444579.0585395293
KILKENNY,2024,10,1,100000.0,100000.0,1657.0,444579.0585395293
KILKENNY,2025,1,2,0.0,,1657.0,444579.0585395293
KILKENNY,2025,3,2,610000.0,305000.0,1657.0,444579.0585395293
KILKENNY,2025,4,3,29000.0,14500.0,1657.0,444579.0585395293
KILKENNY,2025,5,1,0.0,,1657.0,444579.0585395293
KILKENNY,2025,6,4,20000.0,20000.0,1657.0,444579.0585395293
KILKENNY,2025,7,3,0.0,,1657.0,444579.0585395293
KILKENNY,2025,8,3,450000.0,450000.0,1657.0,444579.0585395293
KILKENNY,2025,9,2,0.0,,1657.0,444579.0585395293
KILKENNY,2025,10,3,21000.0,10500.0,1657.0,444579.0585395293
KILKENNY,2025,11,1,26140.0,26140.0,1657.0,444579.0585395293
KILLARNEY,2019,1,2,3000.0,3000.0,978.0,465768.9161554192
KILLARNEY,2019,2,2,0.0,,978.0,465768.9161554192
KILLARNEY,2019,6,1,70000.0,70000.0,978.0,465768.9161554192
KILLARNEY,2019,7,1,9000.0,9000.0,978.0,465768.9161554192
KILLARNEY,2019,8,2,180000.0,180000.0,978.0,465768.9161554192
KILLARNEY,2019,9,1,0.0,,978.0,465768.9161554192
KILLARNEY,2019,10,5,103000.0,34333.333333333336,978.0,465768.9161554192
KILLARNEY,2019,11,2,20000.0,20000.0,978.0,465768.9161554192
KILLARNEY,2019,12,1,0.0,,978.0,465768.9161554192
KILLARNEY,2020,1,1,0.0,,978.0,465768.9161554192
KILLARNEY,2020,2,3,6000.0,3000.0,978.0,465768.9161554192
KILLARNEY,2020,3,1,25000.0,25000.0,978.0,465768.9161554192
KILLARNEY,2020,6,1,15000.0,15000.0,978.0,465768.9161554192
KILLARNEY,2020,7,3,1000.0,1000.0,978.0,465768.9161554192
KILLARNEY,2020,8,2,48300.0,24150.0,978.0,465768.9161554192
KILLARNEY,2020,10,4,771610.0,257203.33333333334,978.0,465768.9161554192
KILLARNEY,2020,11,2,20000.0,20000.0,978.0,465768.9161554192
KILLARNEY,2020,12,5,605700.0,121140.0,978.0,465768.9161554192
KILLARNEY,2021,1,1,40000.0,40000.0,978.0,465768.9161554192
KILLARNEY,2021,2,1,50000.0,50000.0,978.0,465768.9161554192
KILLARNEY,2021,3,1,0.0,,978.0,465768.9161554192
KILLARNEY,2021,4,1,0.0,,978.0,465768.9161554192
KILLARNEY,2021,5,1,0.0,,978.0,465768.9161554192
KILLARNEY,2021,6,3,9000.0,4500.0,978.0,465768.9161554192
KILLARNEY,2021,7,1,47000.0,47000.0,978.0,465768.9161554192
KILLARNEY,2021,10,2,125880.0,62940.0,978.0,465768.9161554192
KILLARNEY,2022,1,3,418000.0,139333.33333333334,978.0,465768.9161554192
KILLARNEY,2022,2,3,749000.0,249666.66666666666,978.0,465768.9161554192
KILLARNEY,2022,3,2,71549.0,35774.5,978.0,465768.9161554192
KILLARNEY,2022,5,1,0.0,,978.0,465768.9161554192
KILLARNEY,2022,6,5,485880.0,242940.0,978.0,465768.9161554192
KILLARNEY,2022,7,5,116320.0,29080.0,978.0,465768.9161554192
KILLARNEY,2022,8,3,50500.0,25250.0,978.0,465768.9161554192
KILLARNEY,2022,9,2,216340.0,108170.0,978.0,465768.9161554192
KILLARNEY,2022,11,1,50000.0,50000.0,978.0,465768.9161554192
KILLARNEY,2022,12,3,23000.0,7666.666666666667,978.0,465768.9161554192
KILLARNEY,2023,3,3,40000.0,13333.333333333334,978.0,465768.9161554192
KILLARNEY,2023,4,1,9500.0,9500.0,978.0,465768.9161554192
KILLARNEY,2023,5,2,91000.0,45500.0,978.0,465768.9161554192
KILLARNEY,2023,6,3,5000.0,5000.0,978.0,465768.9161554192
KILLARNEY,2023,8,1,0.0,,978.0,465768.9161554192
KILLARNEY,2023,9,2,100000.0,100000.0,978.0,465768.9161554192
KILLARNEY,2023,10,6,588125.0,147031.25,978.0,465768.9161554192
KILLARNEY,2023,11,2,240000.0,240000.0,978.0,465768.9161554192
KILLARNEY,2023,12,1,100000.0,100000.0,978.0,465768.9161554192
KILLARNEY,2024,1,1,2000.0,2000.0,978.0,465768.9161554192
KILLARNEY,2024,2,1,0.0,,978.0,465768.9161554192
KILLARNEY,2024,3,1,1000.0,1000.0,978.0,465768.9161554192
KILLARNEY,2024,5,2,2000.0,2000.0,978.0,465768.9161554192
KILLARNEY,2024,6,5,549500.0,183166.66666666666,978.0,465768.9161554192
KILLARNEY,2024,7,4,85000.0,42500.0,978.0,465768.9161554192
KILLARNEY,2024,8,2,263000.0,263000.0,978.0,465768.9161554192
KILLARNEY,2024,9,3,0.0,,978.0,465768.9161554192
KILLARNEY,2024,10,4,0.0,,978.0,465768.9161554192
KILLARNEY,2024,12,2,791000.0,395500.0,978.0,465768.9161554192
KILLARNEY,2025,1,1,300000.0,300000.0,978.0,465768.9161554192
KILLARNEY,2025,3,2,275000.0,137500.0,978.0,465768.9161554192
KILLARNEY,2025,4,1,0.0,,978.0,465768.9161554192
KILLARNEY,2025,5,5,840500.0,420250.0,978.0,465768.9161554192
KILLARNEY,2025,6,2,280250.0,140125.0,978.0,465768.9161554192
KILLARNEY,2025,7,3,437600.0,145866.66666666666,978.0,465768.9161554192
KILLARNEY,2025,8,5,280000.0,140000.0,978.0,465768.9161554192
KILLARNEY,2025,9,2,12000.0,12000.0,978.0,465768.9161554192
KILLARNEY,2025,10,2,224728.0,112364.0,978.0,465768.9161554192
KILLARNEY,2025,11,2,9450.0,9450.0,978.0,465768.9161554192
KILLARNEY,2025,12,2,300000.0,300000.0,978.0,465768.9161554192
KING EDWARD PARK,2019,1,6,68275.0,34137.5,2506.0,368438.5474860335
KING EDWARD PARK,2019,2,8,30000.0,15000.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,3,11,932680.0,186536.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,4,10,303000.0,43285.71428571428,2506.0,368438.5474860335
KING EDWARD PARK,2019,5,5,62000.0,20666.666666666668,2506.0,368438.5474860335
KING EDWARD PARK,2019,6,2,0.0,,2506.0,368438.5474860335
KING EDWARD PARK,2019,7,2,364320.0,364320.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,8,4,4000.0,4000.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,9,6,41500.0,13833.333333333334,2506.0,368438.5474860335
KING EDWARD PARK,2019,10,5,215460.0,107730.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,11,8,783450.0,156690.0,2506.0,368438.5474860335
KING EDWARD PARK,2019,12,9,584371.0,83481.57142857143,2506.0,368438.5474860335
KING EDWARD PARK,2020,1,8,929940.0,309980.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,2,5,380090.0,126696.66666666667,2506.0,368438.5474860335
KING EDWARD PARK,2020,3,8,918075.0,183615.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,4,3,70000.0,70000.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,5,3,100000.0,50000.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,6,1,0.0,,2506.0,368438.5474860335
KING EDWARD PARK,2020,7,2,4850.0,4850.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,8,11,58001.0,19333.666666666668,2506.0,368438.5474860335
KING EDWARD PARK,2020,9,7,1251280.0,312820.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,10,6,206160.0,206160.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,11,1,353280.0,353280.0,2506.0,368438.5474860335
KING EDWARD PARK,2020,12,3,337440.0,337440.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,1,5,128000.0,32000.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,2,5,48000.0,16000.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,3,10,1831500.0,261642.85714285713,2506.0,368438.5474860335
KING EDWARD PARK,2021,4,7,125000.0,31250.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,5,7,400760.0,133586.66666666666,2506.0,368438.5474860335
KING EDWARD PARK,2021,6,15,1188720.0,169817.14285714287,2506.0,368438.5474860335
KING EDWARD PARK,2021,7,5,358200.0,358200.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,8,10,899870.0,179974.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,9,11,424360.0,106090.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,10,9,1211295.0,173042.14285714287,2506.0,368438.5474860335
KING EDWARD PARK,2021,11,8,663640.0,165910.0,2506.0,368438.5474860335
KING EDWARD PARK,2021,12,7,525016.0,105003.2,2506.0,368438.5474860335
KING EDWARD PARK,2022,1,6,163840.0,81920.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,2,12,1355010.0,271002.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,3,8,523080.0,130770.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,4,11,1332500.0,190357.14285714287,2506.0,368438.5474860335
KING EDWARD PARK,2022,5,16,982815.0,122851.875,2506.0,368438.5474860335
KING EDWARD PARK,2022,6,13,708000.0,177000.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,7,11,69790.0,34895.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,8,15,1308085.0,327021.25,2506.0,368438.5474860335
KING EDWARD PARK,2022,9,12,1718620.0,343724.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,10,13,1523999.0,190499.875,2506.0,368438.5474860335
KING EDWARD PARK,2022,11,2,630250.0,630250.0,2506.0,368438.5474860335
KING EDWARD PARK,2022,12,8,1580000.0,316000.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,1,11,717625.0,239208.33333333334,2506.0,368438.5474860335
KING EDWARD PARK,2023,2,4,2500.0,2500.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,3,1,0.0,,2506.0,368438.5474860335
KING EDWARD PARK,2023,4,4,0.0,,2506.0,368438.5474860335
KING EDWARD PARK,2023,5,10,992375.0,248093.75,2506.0,368438.5474860335
KING EDWARD PARK,2023,6,5,419250.0,209625.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,7,5,273375.0,273375.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,8,7,447250.0,223625.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,9,3,253750.0,253750.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,10,10,452875.0,150958.33333333334,2506.0,368438.5474860335
KING EDWARD PARK,2023,11,9,152000.0,30400.0,2506.0,368438.5474860335
KING EDWARD PARK,2023,12,2,133264.0,133264.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,1,3,353750.0,353750.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,2,6,50000.0,25000.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,3,6,603125.0,120625.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,4,7,417000.0,417000.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,5,5,115536.0,57768.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,6,7,473500.0,236750.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,7,13,5274875.0,659359.375,2506.0,368438.5474860335
KING EDWARD PARK,2024,8,5,1290478.0,645239.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,9,5,1176625.0,392208.3333333333,2506.0,368438.5474860335
KING EDWARD PARK,2024,10,10,765750.0,382875.0,2506.0,368438.5474860335
KING EDWARD PARK,2024,11,6,424250.0,141416.66666666666,2506.0,368438.5474860335
KING EDWARD PARK,2024,12,7,875250.0,145875.0,2506.0,368438.5474860335
KING EDWARD PARK,2025,1,6,520063.0,173354.33333333334,2506.0,368438.5474860335
KING EDWARD PARK,2025,2,7,511000.0,170333.33333333334,2506.0,368438.5474860335
KING EDWARD PARK,2025,3,5,1226250.0,408750.0,2506.0,368438.5474860335
KING EDWARD PARK,2025,4,6,52201.0,26100.5,2506.0,368438.5474860335
KING EDWARD PARK,2025,5,8,907250.0,302416.6666666667,2506.0,368438.5474860335
KING EDWARD PARK,2025,6,10,704578.0,140915.6,2506.0,368438.5474860335
KING EDWARD PARK,2025,7,9,884875.0,221218.75,2506.0,368438.5474860335
KING EDWARD PARK,2025,8,11,1259000.0,179857.14285714287,2506.0,368438.5474860335
KING EDWARD PARK,2025,9,11,1914948.0,478737.0,2506.0,368438.5474860335
KING EDWARD PARK,2025,10,14,722441.0,144488.2,2506.0,368438.5474860335
KING EDWARD PARK,2025,11,7,2810000.0,702500.0,2506.0,368438.5474860335
KING EDWARD PARK,2025,12,3,580125.0,193375.0,2506.0,368438.5474860335
KINGLET GARDENS,2019,3,1,5161.0,5161.0,1014.0,431162.7218934911
KINGLET GARDENS,2019,6,1,0.0,,1014.0,431162.7218934911
KINGLET GARDENS,2019,11,2,620655.0,310327.5,1014.0,431162.7218934911
KINGLET GARDENS,2020,1,1,293940.0,293940.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,2,1,0.0,,1014.0,431162.7218934911
KINGLET GARDENS,2020,3,3,823715.0,274571.6666666667,1014.0,431162.7218934911
KINGLET GARDENS,2020,4,5,1150080.0,287520.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,5,2,590520.0,295260.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,8,1,213360.0,213360.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,9,2,463440.0,231720.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,10,5,1130760.0,226152.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,11,2,433560.0,216780.0,1014.0,431162.7218934911
KINGLET GARDENS,2020,12,3,958800.0,319600.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,1,2,515040.0,515040.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,2,3,751250.0,250416.66666666666,1014.0,431162.7218934911
KINGLET GARDENS,2021,3,9,2410080.0,267786.6666666667,1014.0,431162.7218934911
KINGLET GARDENS,2021,4,6,1643640.0,273940.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,5,6,935700.0,187140.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,6,4,1062040.0,265510.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,7,5,914780.0,228695.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,8,6,644940.0,214980.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,9,11,3230640.0,323064.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,10,9,2901960.0,322440.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,11,3,291120.0,291120.0,1014.0,431162.7218934911
KINGLET GARDENS,2021,12,11,2518860.0,279873.3333333333,1014.0,431162.7218934911
KINGLET GARDENS,2022,1,3,607180.0,202393.33333333334,1014.0,431162.7218934911
KINGLET GARDENS,2022,2,1,5000.0,5000.0,1014.0,431162.7218934911
KINGLET GARDENS,2022,3,22,6035325.0,301766.25,1014.0,431162.7218934911
KINGLET GARDENS,2022,4,21,4909775.0,258409.2105263158,1014.0,431162.7218934911
KINGLET GARDENS,2022,5,22,4884625.0,271368.05555555556,1014.0,431162.7218934911
KINGLET GARDENS,2022,6,15,3604000.0,257428.57142857142,1014.0,431162.7218934911
KINGLET GARDENS,2022,7,32,5396870.0,215874.8,1014.0,431162.7218934911
KINGLET GARDENS,2022,8,53,11858249.0,247046.85416666666,1014.0,431162.7218934911
KINGLET GARDENS,2022,9,15,3600375.0,300031.25,1014.0,431162.7218934911
KINGLET GARDENS,2022,10,9,2917250.0,583450.0,1014.0,431162.7218934911
KINGLET GARDENS,2022,11,5,600875.0,200291.66666666666,1014.0,431162.7218934911
KINGLET GARDENS,2022,12,6,1118375.0,186395.83333333334,1014.0,431162.7218934911
KINGLET GARDENS,2023,1,5,1111000.0,222200.0,1014.0,431162.7218934911
KINGLET GARDENS,2023,2,14,2540125.0,254012.5,1014.0,431162.7218934911
KINGLET GARDENS,2023,3,13,2517000.0,279666.6666666667,1014.0,431162.7218934911
KINGLET GARDENS,2023,4,16,2720125.0,302236.1111111111,1014.0,431162.7218934911
KINGLET GARDENS,2023,5,8,1715625.0,285937.5,1014.0,431162.7218934911
KINGLET GARDENS,2023,6,12,1000750.0,200150.0,1014.0,431162.7218934911
KINGLET GARDENS,2023,7,26,4686975.0,234348.75,1014.0,431162.7218934911
KINGLET GARDENS,2023,8,12,2347875.0,293484.375,1014.0,431162.7218934911
KINGLET GARDENS,2023,9,18,2315000.0,192916.66666666666,1014.0,431162.7218934911
KINGLET GARDENS,2023,10,13,2204875.0,220487.5,1014.0,431162.7218934911
KINGLET GARDENS,2023,11,14,2724875.0,209605.76923076922,1014.0,431162.7218934911
KINGLET GARDENS,2023,12,11,1356625.0,150736.11111111112,1014.0,431162.7218934911
KINGLET GARDENS,2024,1,14,1846875.0,230859.375,1014.0,431162.7218934911
KINGLET GARDENS,2024,2,18,3809302.0,293023.23076923075,1014.0,431162.7218934911
KINGLET GARDENS,2024,3,14,2588625.0,199125.0,1014.0,431162.7218934911
KINGLET GARDENS,2024,4,22,5535750.0,251625.0,1014.0,431162.7218934911
KINGLET GARDENS,2024,5,25,3880325.0,258688.33333333334,1014.0,431162.7218934911
KINGLET GARDENS,2024,6,41,5359500.0,198500.0,1014.0,431162.7218934911
KINGLET GARDENS,2024,7,30,4117594.0,205879.7,1014.0,431162.7218934911
KINGLET GARDENS,2024,8,16,2868750.0,204910.7142857143,1014.0,431162.7218934911
KINGLET GARDENS,2024,9,22,4043750.0,224652.77777777778,1014.0,431162.7218934911
KINGLET GARDENS,2024,10,32,6271125.0,209037.5,1014.0,431162.7218934911
KINGLET GARDENS,2024,11,22,3539875.0,196659.72222222222,1014.0,431162.7218934911
KINGLET GARDENS,2024,12,32,5187000.0,235772.72727272726,1014.0,431162.7218934911
KINGLET GARDENS,2025,1,25,5300875.0,294493.05555555556,1014.0,431162.7218934911
KINGLET GARDENS,2025,2,50,7566000.0,229272.72727272726,1014.0,431162.7218934911
KINGLET GARDENS,2025,3,38,7199625.0,257129.4642857143,1014.0,431162.7218934911
KINGLET GARDENS,2025,4,15,5379500.0,358633.3333333333,1014.0,431162.7218934911
KINGLET GARDENS,2025,5,23,3814625.0,200769.73684210525,1014.0,431162.7218934911
KINGLET GARDENS,2025,6,15,3086125.0,257177.08333333334,1014.0,431162.7218934911
KINGLET GARDENS,2025,7,26,4176031.0,189819.5909090909,1014.0,431162.7218934911
KINGLET GARDENS,2025,8,17,2483250.0,225750.0,1014.0,431162.7218934911
KINGLET GARDENS,2025,9,24,2043625.0,157201.92307692306,1014.0,431162.7218934911
KINGLET GARDENS,2025,10,11,1877625.0,268232.14285714284,1014.0,431162.7218934911
KINGLET GARDENS,2025,11,18,1309959.0,145551.0,1014.0,431162.7218934911
KINGLET GARDENS,2025,12,5,245375.0,61343.75,1014.0,431162.7218934911
KINISKI GARDENS,2019,1,3,235000.0,117500.0,2238.0,397161.30473637173
KINISKI GARDENS,2019,4,1,0.0,,2238.0,397161.30473637173
KINISKI GARDENS,2019,5,1,40000.0,40000.0,2238.0,397161.30473637173
KINISKI GARDENS,2019,6,1,680000.0,680000.0,2238.0,397161.30473637173
KINISKI GARDENS,2019,7,7,55600.0,18533.333333333332,2238.0,397161.30473637173
